id,group,scene,audience,variant,viewport,width,height,content_profile,focus,harness_path,result,evidence,observation
BOUNDARY-hero-short-mobile,boundary,hero,protagonist,origin01-wine,mobile,390,844,short,"nombre, celebración, fecha y frase",/studio/matriz/BOUNDARY-hero-short-mobile,issue,https://limen-web-six.vercel.app/studio/matriz/BOUNDARY-hero-short-mobile,VIS-1 — Inspección perceptual externa; consultar el hallazgo canónico de Fase 1.2.
BOUNDARY-hero-short-desktop,boundary,hero,protagonist,origin01-wine,desktop,1440,1000,short,"nombre, celebración, fecha y frase",/studio/matriz/BOUNDARY-hero-short-desktop,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-hero-long-mobile,boundary,hero,protagonist,origin01-wine,mobile,390,844,long,"nombre, celebración, fecha y frase",/studio/matriz/BOUNDARY-hero-long-mobile,issue,https://limen-web-six.vercel.app/studio/matriz/BOUNDARY-hero-long-mobile,VIS-1 — Inspección perceptual externa; consultar el hallazgo canónico de Fase 1.2.
BOUNDARY-hero-long-desktop,boundary,hero,protagonist,origin01-wine,desktop,1440,1000,long,"nombre, celebración, fecha y frase",/studio/matriz/BOUNDARY-hero-long-desktop,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-countdown-short-mobile,boundary,countdown,protagonist,origin01-wine,mobile,390,844,short,título y mensaje completado,/studio/matriz/BOUNDARY-countdown-short-mobile,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-countdown-short-desktop,boundary,countdown,protagonist,origin01-wine,desktop,1440,1000,short,título y mensaje completado,/studio/matriz/BOUNDARY-countdown-short-desktop,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-countdown-long-mobile,boundary,countdown,protagonist,origin01-wine,mobile,390,844,long,título y mensaje completado,/studio/matriz/BOUNDARY-countdown-long-mobile,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-countdown-long-desktop,boundary,countdown,protagonist,origin01-wine,desktop,1440,1000,long,título y mensaje completado,/studio/matriz/BOUNDARY-countdown-long-desktop,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-story-short-mobile,boundary,story,protagonist,origin01-wine,mobile,390,844,short,mensaje y firma,/studio/matriz/BOUNDARY-story-short-mobile,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-story-short-desktop,boundary,story,protagonist,origin01-wine,desktop,1440,1000,short,mensaje y firma,/studio/matriz/BOUNDARY-story-short-desktop,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-story-long-mobile,boundary,story,protagonist,origin01-wine,mobile,390,844,long,mensaje y firma,/studio/matriz/BOUNDARY-story-long-mobile,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-story-long-desktop,boundary,story,protagonist,origin01-wine,desktop,1440,1000,long,mensaje y firma,/studio/matriz/BOUNDARY-story-long-desktop,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-eventDetails-short-mobile,boundary,eventDetails,protagonist,origin01-wine,mobile,390,844,short,"lugar, dirección, acciones y descripción de calendario",/studio/matriz/BOUNDARY-eventDetails-short-mobile,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-eventDetails-short-desktop,boundary,eventDetails,protagonist,origin01-wine,desktop,1440,1000,short,"lugar, dirección, acciones y descripción de calendario",/studio/matriz/BOUNDARY-eventDetails-short-desktop,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-eventDetails-long-mobile,boundary,eventDetails,protagonist,origin01-wine,mobile,390,844,long,"lugar, dirección, acciones y descripción de calendario",/studio/matriz/BOUNDARY-eventDetails-long-mobile,issue,https://limen-web-six.vercel.app/studio/matriz/BOUNDARY-eventDetails-long-mobile,VIS-2 — Inspección perceptual externa; consultar el hallazgo canónico de Fase 1.2.
BOUNDARY-eventDetails-long-desktop,boundary,eventDetails,protagonist,origin01-wine,desktop,1440,1000,long,"lugar, dirección, acciones y descripción de calendario",/studio/matriz/BOUNDARY-eventDetails-long-desktop,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-schedule-short-mobile,boundary,schedule,protagonist,origin01-wine,mobile,390,844,short,"introducción, títulos y descripciones de momentos",/studio/matriz/BOUNDARY-schedule-short-mobile,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-schedule-short-desktop,boundary,schedule,protagonist,origin01-wine,desktop,1440,1000,short,"introducción, títulos y descripciones de momentos",/studio/matriz/BOUNDARY-schedule-short-desktop,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-schedule-long-mobile,boundary,schedule,protagonist,origin01-wine,mobile,390,844,long,"introducción, títulos y descripciones de momentos",/studio/matriz/BOUNDARY-schedule-long-mobile,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-schedule-long-desktop,boundary,schedule,protagonist,origin01-wine,desktop,1440,1000,long,"introducción, títulos y descripciones de momentos",/studio/matriz/BOUNDARY-schedule-long-desktop,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-weather-short-mobile,boundary,weather,protagonist,origin01-wine,mobile,390,844,short,"título, introducción y localidad",/studio/matriz/BOUNDARY-weather-short-mobile,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-weather-short-desktop,boundary,weather,protagonist,origin01-wine,desktop,1440,1000,short,"título, introducción y localidad",/studio/matriz/BOUNDARY-weather-short-desktop,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-weather-long-mobile,boundary,weather,protagonist,origin01-wine,mobile,390,844,long,"título, introducción y localidad",/studio/matriz/BOUNDARY-weather-long-mobile,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-weather-long-desktop,boundary,weather,protagonist,origin01-wine,desktop,1440,1000,long,"título, introducción y localidad",/studio/matriz/BOUNDARY-weather-long-desktop,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-dressCode-short-mobile,boundary,dressCode,protagonist,origin01-wine,mobile,390,844,short,"título, descripción y nota",/studio/matriz/BOUNDARY-dressCode-short-mobile,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-dressCode-short-desktop,boundary,dressCode,protagonist,origin01-wine,desktop,1440,1000,short,"título, descripción y nota",/studio/matriz/BOUNDARY-dressCode-short-desktop,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-dressCode-long-mobile,boundary,dressCode,protagonist,origin01-wine,mobile,390,844,long,"título, descripción y nota",/studio/matriz/BOUNDARY-dressCode-long-mobile,issue,https://limen-web-six.vercel.app/studio/matriz/BOUNDARY-dressCode-long-mobile,VIS-2 — Inspección perceptual externa; consultar el hallazgo canónico de Fase 1.2.
BOUNDARY-dressCode-long-desktop,boundary,dressCode,protagonist,origin01-wine,desktop,1440,1000,long,"título, descripción y nota",/studio/matriz/BOUNDARY-dressCode-long-desktop,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-gallery-short-mobile,boundary,gallery,protagonist,origin01-wine,mobile,390,844,short,título y epígrafes,/studio/matriz/BOUNDARY-gallery-short-mobile,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-gallery-short-desktop,boundary,gallery,protagonist,origin01-wine,desktop,1440,1000,short,título y epígrafes,/studio/matriz/BOUNDARY-gallery-short-desktop,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-gallery-long-mobile,boundary,gallery,protagonist,origin01-wine,mobile,390,844,long,título y epígrafes,/studio/matriz/BOUNDARY-gallery-long-mobile,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-gallery-long-desktop,boundary,gallery,protagonist,origin01-wine,desktop,1440,1000,long,título y epígrafes,/studio/matriz/BOUNDARY-gallery-long-desktop,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-instagram-short-mobile,boundary,instagram,protagonist,origin01-wine,mobile,390,844,short,"título, introducción, usuario, hashtag y álbum",/studio/matriz/BOUNDARY-instagram-short-mobile,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-instagram-short-desktop,boundary,instagram,protagonist,origin01-wine,desktop,1440,1000,short,"título, introducción, usuario, hashtag y álbum",/studio/matriz/BOUNDARY-instagram-short-desktop,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-instagram-long-mobile,boundary,instagram,protagonist,origin01-wine,mobile,390,844,long,"título, introducción, usuario, hashtag y álbum",/studio/matriz/BOUNDARY-instagram-long-mobile,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-instagram-long-desktop,boundary,instagram,protagonist,origin01-wine,desktop,1440,1000,long,"título, introducción, usuario, hashtag y álbum",/studio/matriz/BOUNDARY-instagram-long-desktop,issue,https://limen-web-six.vercel.app/studio/matriz/BOUNDARY-instagram-long-desktop,VIS-5 — Inspección perceptual externa; consultar el hallazgo canónico de Fase 1.2.
BOUNDARY-trivia-short-mobile,boundary,trivia,protagonist,origin01-wine,mobile,390,844,short,"títulos, preguntas, opciones y devoluciones",/studio/matriz/BOUNDARY-trivia-short-mobile,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-trivia-short-desktop,boundary,trivia,protagonist,origin01-wine,desktop,1440,1000,short,"títulos, preguntas, opciones y devoluciones",/studio/matriz/BOUNDARY-trivia-short-desktop,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-trivia-long-mobile,boundary,trivia,protagonist,origin01-wine,mobile,390,844,long,"títulos, preguntas, opciones y devoluciones",/studio/matriz/BOUNDARY-trivia-long-mobile,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-trivia-long-desktop,boundary,trivia,protagonist,origin01-wine,desktop,1440,1000,long,"títulos, preguntas, opciones y devoluciones",/studio/matriz/BOUNDARY-trivia-long-desktop,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-gifts-short-mobile,boundary,gifts,protagonist,origin01-wine,mobile,390,844,short,"título, descripción, alias y nota",/studio/matriz/BOUNDARY-gifts-short-mobile,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-gifts-short-desktop,boundary,gifts,protagonist,origin01-wine,desktop,1440,1000,short,"título, descripción, alias y nota",/studio/matriz/BOUNDARY-gifts-short-desktop,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-gifts-long-mobile,boundary,gifts,protagonist,origin01-wine,mobile,390,844,long,"título, descripción, alias y nota",/studio/matriz/BOUNDARY-gifts-long-mobile,issue,https://limen-web-six.vercel.app/studio/matriz/BOUNDARY-gifts-long-mobile,VIS-2 — Inspección perceptual externa; consultar el hallazgo canónico de Fase 1.2.
BOUNDARY-gifts-long-desktop,boundary,gifts,protagonist,origin01-wine,desktop,1440,1000,long,"título, descripción, alias y nota",/studio/matriz/BOUNDARY-gifts-long-desktop,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-rsvp-short-mobile,boundary,rsvp,protagonist,origin01-wine,mobile,390,844,short,"título, descripción, acción y mensaje",/studio/matriz/BOUNDARY-rsvp-short-mobile,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-rsvp-short-desktop,boundary,rsvp,protagonist,origin01-wine,desktop,1440,1000,short,"título, descripción, acción y mensaje",/studio/matriz/BOUNDARY-rsvp-short-desktop,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-rsvp-long-mobile,boundary,rsvp,protagonist,origin01-wine,mobile,390,844,long,"título, descripción, acción y mensaje",/studio/matriz/BOUNDARY-rsvp-long-mobile,issue,https://limen-web-six.vercel.app/studio/matriz/BOUNDARY-rsvp-long-mobile,VIS-2 — Inspección perceptual externa; consultar el hallazgo canónico de Fase 1.2.
BOUNDARY-rsvp-long-desktop,boundary,rsvp,protagonist,origin01-wine,desktop,1440,1000,long,"título, descripción, acción y mensaje",/studio/matriz/BOUNDARY-rsvp-long-desktop,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-closing-short-mobile,boundary,closing,protagonist,origin01-wine,mobile,390,844,short,"título, firma, invitación y acción de compartir",/studio/matriz/BOUNDARY-closing-short-mobile,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-closing-short-desktop,boundary,closing,protagonist,origin01-wine,desktop,1440,1000,short,"título, firma, invitación y acción de compartir",/studio/matriz/BOUNDARY-closing-short-desktop,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-closing-long-mobile,boundary,closing,protagonist,origin01-wine,mobile,390,844,long,"título, firma, invitación y acción de compartir",/studio/matriz/BOUNDARY-closing-long-mobile,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
BOUNDARY-closing-long-desktop,boundary,closing,protagonist,origin01-wine,desktop,1440,1000,long,"título, firma, invitación y acción de compartir",/studio/matriz/BOUNDARY-closing-long-desktop,pass,https://limen-web-six.vercel.app,Inspeccionado externamente mediante el harness real desplegado; no se observó ningún defecto perceptual de Fase 1.2.
